Date,Open,High,Low,Close,Adj Close,Volume
28/08/1991,2296.300049,2296.300049,2296.300049,2296.300049,2296.300049,0
29/08/1991,2295.77002,2295.77002,2295.77002,2295.77002,2295.77002,0
30/08/1991,2291.219971,2291.219971,2291.219971,2291.219971,2291.219971,0
03/09/1991,2274.72998,2274.72998,2274.72998,2274.72998,2274.72998,0
04/09/1991,2262.25,2262.25,2262.25,2262.25,2262.25,0
05/09/1991,2257.169922,2257.169922,2257.169922,2257.169922,2257.169922,0
06/09/1991,2257.600098,2257.600098,2257.600098,2257.600098,2257.600098,0
09/09/1991,2253.679932,2253.679932,2253.679932,2253.679932,2253.679932,0
10/09/1991,2231.060059,2231.060059,2231.060059,2231.060059,2231.060059,0
11/09/1991,2233.280029,2233.280029,2233.280029,2233.280029,2233.280029,0
12/09/1991,2246.070068,2246.070068,2246.070068,2246.070068,2246.070068,0
13/09/1991,2226.620117,2226.620117,2226.620117,2226.620117,2226.620117,0
16/09/1991,2237.929932,2237.929932,2237.929932,2237.929932,2237.929932,0
17/09/1991,2236.77002,2236.77002,2236.77002,2236.77002,2236.77002,0
18/09/1991,2244.060059,2244.060059,2244.060059,2244.060059,2244.060059,0
19/09/1991,2249.459961,2249.459961,2249.459961,2249.459961,2249.459961,0
20/09/1991,2251.98999,2251.98999,2251.98999,2251.98999,2251.98999,0
23/09/1991,2241.840088,2241.840088,2241.840088,2241.840088,2241.840088,0
24/09/1991,2251.149902,2251.149902,2251.149902,2251.149902,2251.149902,0
25/09/1991,2247.22998,2247.22998,2247.22998,2247.22998,2247.22998,0
26/09/1991,2246.280029,2246.280029,2246.280029,2246.280029,2246.280029,0
27/09/1991,2243.850098,2243.850098,2243.850098,2243.850098,2243.850098,0
30/09/1991,2255.800049,2255.800049,2255.800049,2255.800049,2255.800049,0
01/10/1991,2262.879883,2262.879883,2262.879883,2262.879883,2262.879883,0
02/10/1991,2258.550049,2258.550049,2258.550049,2258.550049,2258.550049,0
03/10/1991,2238.780029,2238.780029,2238.780029,2238.780029,2238.780029,0
04/10/1991,2222.810059,2222.810059,2222.810059,2222.810059,2222.810059,0
07/10/1991,2211.600098,2211.600098,2211.600098,2211.600098,2211.600098,0
08/10/1991,2218.26001,2218.26001,2218.26001,2218.26001,2218.26001,0
09/10/1991,2198.810059,2198.810059,2198.810059,2198.810059,2198.810059,0
10/10/1991,2215.72998,2215.72998,2215.72998,2215.72998,2215.72998,0
11/10/1991,2221.219971,2221.219971,2221.219971,2221.219971,2221.219971,0
14/10/1991,2247.659912,2247.659912,2247.659912,2247.659912,2247.659912,0
15/10/1991,2272.290039,2272.290039,2272.290039,2272.290039,2272.290039,0
16/10/1991,2284.449951,2284.449951,2284.449951,2284.449951,2284.449951,0
17/10/1991,2281.810059,2281.810059,2281.810059,2281.810059,2281.810059,0
18/10/1991,2285.51001,2285.51001,2285.51001,2285.51001,2285.51001,0
21/10/1991,2272.080078,2272.080078,2272.080078,2272.080078,2272.080078,0
22/10/1991,2261.399902,2261.399902,2261.399902,2261.399902,2261.399902,0
23/10/1991,2260.77002,2260.77002,2260.77002,2260.77002,2260.77002,0
24/10/1991,2245.01001,2245.01001,2245.01001,2245.01001,2245.01001,0
25/10/1991,2239.72998,2239.72998,2239.72998,2239.72998,2239.72998,0
28/10/1991,2267.429932,2267.429932,2267.429932,2267.429932,2267.429932,0
29/10/1991,2279.47998,2279.47998,2279.47998,2279.47998,2279.47998,0
30/10/1991,2289,2289,2289,2289,2289,0
31/10/1991,2289.639893,2289.639893,2289.639893,2289.639893,2289.639893,0
01/11/1991,2284.030029,2284.030029,2284.030029,2284.030029,2284.030029,0
04/11/1991,2277.899902,2277.899902,2277.899902,2277.899902,2277.899902,0
05/11/1991,2269.969971,2269.969971,2269.969971,2269.969971,2269.969971,0
06/11/1991,2276.52002,2276.52002,2276.52002,2276.52002,2276.52002,0
07/11/1991,2295.97998,2295.97998,2295.97998,2295.97998,2295.97998,0
08/11/1991,2292.600098,2292.600098,2292.600098,2292.600098,2292.600098,0
11/11/1991,2295.23999,2295.23999,2295.23999,2295.23999,2295.23999,0
12/11/1991,2315.649902,2315.649902,2315.649902,2315.649902,2315.649902,0
13/11/1991,2319.560059,2319.560059,2319.560059,2319.560059,2319.560059,0
14/11/1991,2317.969971,2317.969971,2317.969971,2317.969971,2317.969971,0
15/11/1991,2240.780029,2240.780029,2240.780029,2240.780029,2240.780029,0
18/11/1991,2252.52002,2252.52002,2252.52002,2252.52002,2252.52002,0
19/11/1991,2219.530029,2219.530029,2219.530029,2219.530029,2219.530029,0
20/11/1991,2214.459961,2214.459961,2214.459961,2214.459961,2214.459961,0
21/11/1991,2222.699951,2222.699951,2222.699951,2222.699951,2222.699951,0
22/11/1991,2201.030029,2201.030029,2201.030029,2201.030029,2201.030029,0
25/11/1991,2194.790039,2194.790039,2194.790039,2194.790039,2194.790039,0
26/11/1991,2207.47998,2207.47998,2207.47998,2207.47998,2207.47998,0
27/11/1991,2201.659912,2201.659912,2201.659912,2201.659912,2201.659912,0
29/11/1991,2196.689941,2196.689941,2196.689941,2196.689941,2196.689941,0
02/12/1991,2227.360107,2227.360107,2227.360107,2227.360107,2227.360107,0
03/12/1991,2226.300049,2226.300049,2226.300049,2226.300049,2226.300049,0
04/12/1991,2221.860107,2221.860107,2221.860107,2221.860107,2221.860107,0
05/12/1991,2209.48999,2209.48999,2209.48999,2209.48999,2209.48999,0
06/12/1991,2217.72998,2217.72998,2217.72998,2217.72998,2217.72998,0
09/12/1991,2212.129883,2212.129883,2212.129883,2212.129883,2212.129883,0
10/12/1991,2208.429932,2208.429932,2208.429932,2208.429932,2208.429932,0
11/12/1991,2204.939941,2204.939941,2204.939941,2204.939941,2204.939941,0
12/12/1991,2225.139893,2225.139893,2225.139893,2225.139893,2225.139893,0
13/12/1991,2240.570068,2240.570068,2240.570068,2240.570068,2240.570068,0
16/12/1991,2242.47998,2242.47998,2242.47998,2242.47998,2242.47998,0
17/12/1991,2233.280029,2233.280029,2233.280029,2233.280029,2233.280029,0
18/12/1991,2235.709961,2235.709961,2235.709961,2235.709961,2235.709961,0
19/12/1991,2230.110107,2230.110107,2230.110107,2230.110107,2230.110107,0
20/12/1991,2253.580078,2253.580078,2253.580078,2253.580078,2253.580078,0
23/12/1991,2306.449951,2306.449951,2306.449951,2306.449951,2306.449951,0
24/12/1991,2322.52002,2322.52002,2322.52002,2322.52002,2322.52002,0
26/12/1991,2353.820068,2353.820068,2353.820068,2353.820068,2353.820068,0
27/12/1991,2365.870117,2365.870117,2365.870117,2365.870117,2365.870117,0
30/12/1991,2413.139893,2413.139893,2413.139893,2413.139893,2413.139893,0
31/12/1991,2426.040039,2426.040039,2426.040039,2426.040039,2426.040039,0
02/01/1992,2423.179932,2423.179932,2423.179932,2423.179932,2423.179932,0
03/01/1992,2435.659912,2435.659912,2435.659912,2435.659912,2435.659912,0
06/01/1992,2430.370117,2430.370117,2430.370117,2430.370117,2430.370117,0
07/01/1992,2428.679932,2428.679932,2428.679932,2428.679932,2428.679932,0
08/01/1992,2434.389893,2434.389893,2434.389893,2434.389893,2434.389893,0
09/01/1992,2434.389893,2434.389893,2434.389893,2434.389893,2434.389893,0
10/01/1992,2420.860107,2420.860107,2420.860107,2420.860107,2420.860107,0
13/01/1992,2415.780029,2415.780029,2415.780029,2415.780029,2415.780029,0
14/01/1992,2448.560059,2448.560059,2448.560059,2448.560059,2448.560059,0
15/01/1992,2451.409912,2451.409912,2451.409912,2451.409912,2451.409912,0
16/01/1992,2437.77002,2437.77002,2437.77002,2437.77002,2437.77002,0
17/01/1992,2441.370117,2441.370117,2441.370117,2441.370117,2441.370117,0
20/01/1992,2428.469971,2428.469971,2428.469971,2428.469971,2428.469971,0
21/01/1992,2407,2407,2407,2407,2407,0
22/01/1992,2433.969971,2433.969971,2433.969971,2433.969971,2433.969971,0
23/01/1992,2420.219971,2420.219971,2420.219971,2420.219971,2420.219971,0
24/01/1992,2423.179932,2423.179932,2423.179932,2423.179932,2423.179932,0
27/01/1992,2420.75,2420.75,2420.75,2420.75,2420.75,0
28/01/1992,2420.860107,2420.860107,2420.860107,2420.860107,2420.860107,0
29/01/1992,2396.429932,2396.429932,2396.429932,2396.429932,2396.429932,0
30/01/1992,2404.149902,2404.149902,2404.149902,2404.149902,2404.149902,0
31/01/1992,2391.780029,2391.780029,2391.780029,2391.780029,2391.780029,0
03/02/1992,2396.110107,2396.110107,2396.110107,2396.110107,2396.110107,0
04/02/1992,2419.159912,2419.159912,2419.159912,2419.159912,2419.159912,0
05/02/1992,2420.01001,2420.01001,2420.01001,2420.01001,2420.01001,0
06/02/1992,2420.959961,2420.959961,2420.959961,2420.959961,2420.959961,0
07/02/1992,2407.110107,2407.110107,2407.110107,2407.110107,2407.110107,0
10/02/1992,2420.639893,2420.639893,2420.639893,2420.639893,2420.639893,0
11/02/1992,2420.75,2420.75,2420.75,2420.75,2420.75,0
12/02/1992,2437.669922,2437.669922,2437.669922,2437.669922,2437.669922,0
13/02/1992,2418.530029,2418.530029,2418.530029,2418.530029,2418.530029,0
14/02/1992,2412.5,2412.5,2412.5,2412.5,2412.5,0
18/02/1992,2385.959961,2385.959961,2385.959961,2385.959961,2385.959961,0
19/02/1992,2388.080078,2388.080078,2388.080078,2388.080078,2388.080078,0
20/02/1992,2417.149902,2417.149902,2417.149902,2417.149902,2417.149902,0
21/02/1992,2405.100098,2405.100098,2405.100098,2405.100098,2405.100098,0
24/02/1992,2406.790039,2406.790039,2406.790039,2406.790039,2406.790039,0
25/02/1992,2396.850098,2396.850098,2396.850098,2396.850098,2396.850098,0
26/02/1992,2423.820068,2423.820068,2423.820068,2423.820068,2423.820068,0
27/02/1992,2418.73999,2418.73999,2418.73999,2418.73999,2418.73999,0
28/02/1992,2413.030029,2413.030029,2413.030029,2413.030029,2413.030029,0
02/03/1992,2412.929932,2412.929932,2412.929932,2412.929932,2412.929932,0
03/03/1992,2415.360107,2415.360107,2415.360107,2415.360107,2415.360107,0
04/03/1992,2396.639893,2396.639893,2396.639893,2396.639893,2396.639893,0
05/03/1992,2378.23999,2378.23999,2378.23999,2378.23999,2378.23999,0
06/03/1992,2366.300049,2366.300049,2366.300049,2366.300049,2366.300049,0
09/03/1992,2370.100098,2370.100098,2370.100098,2370.100098,2370.100098,0
10/03/1992,2379.300049,2379.300049,2379.300049,2379.300049,2379.300049,0
11/03/1992,2363.76001,2363.76001,2363.76001,2363.76001,2363.76001,0
12/03/1992,2361.110107,2361.110107,2361.110107,2361.110107,2361.110107,0
13/03/1992,2371.689941,2371.689941,2371.689941,2371.689941,2371.689941,0
16/03/1992,2373.169922,2373.169922,2373.169922,2373.169922,2373.169922,0
17/03/1992,2389.77002,2389.77002,2389.77002,2389.77002,2389.77002,0
18/03/1992,2389.030029,2389.030029,2389.030029,2389.030029,2389.030029,0
19/03/1992,2392.310059,2392.310059,2392.310059,2392.310059,2392.310059,0
20/03/1992,2399.810059,2399.810059,2399.810059,2399.810059,2399.810059,0
23/03/1992,2393.790039,2393.790039,2393.790039,2393.790039,2393.790039,0
24/03/1992,2388.5,2388.5,2388.5,2388.5,2388.5,0
25/03/1992,2383.209961,2383.209961,2383.209961,2383.209961,2383.209961,0
26/03/1992,2384.27002,2384.27002,2384.27002,2384.27002,2384.27002,0
27/03/1992,2361.219971,2361.219971,2361.219971,2361.219971,2361.219971,0
30/03/1992,2357.840088,2357.840088,2357.840088,2357.840088,2357.840088,0
31/03/1992,2360.590088,2360.590088,2360.590088,2360.590088,2360.590088,0
01/04/1992,2362.379883,2362.379883,2362.379883,2362.379883,2362.379883,0
02/04/1992,2342.189941,2342.189941,2342.189941,2342.189941,2342.189941,0
03/04/1992,2345.889893,2345.889893,2345.889893,2345.889893,2345.889893,0
06/04/1992,2366.300049,2366.300049,2366.300049,2366.300049,2366.300049,0
07/04/1992,2326.219971,2326.219971,2326.219971,2326.219971,2326.219971,0
08/04/1992,2304.22998,2304.22998,2304.22998,2304.22998,2304.22998,0
09/04/1992,2337.850098,2337.850098,2337.850098,2337.850098,2337.850098,0
10/04/1992,2360.800049,2360.800049,2360.800049,2360.800049,2360.800049,0
13/04/1992,2370.209961,2370.209961,2370.209961,2370.209961,2370.209961,0
14/04/1992,2403.51001,2403.51001,2403.51001,2403.51001,2403.51001,0
15/04/1992,2422.969971,2422.969971,2422.969971,2422.969971,2422.969971,0
16/04/1992,2420.330078,2420.330078,2420.330078,2420.330078,2420.330078,0
20/04/1992,2387.22998,2387.22998,2387.22998,2387.22998,2387.22998,0
21/04/1992,2386.48999,2386.48999,2386.48999,2386.48999,2386.48999,0
22/04/1992,2383.530029,2383.530029,2383.530029,2383.530029,2383.530029,0
23/04/1992,2391.350098,2391.350098,2391.350098,2391.350098,2391.350098,0
24/04/1992,2380.360107,2380.360107,2380.360107,2380.360107,2380.360107,0
27/04/1992,2378.449951,2378.449951,2378.449951,2378.449951,2378.449951,0
28/04/1992,2380.360107,2380.360107,2380.360107,2380.360107,2380.360107,0
29/04/1992,2395.800049,2395.800049,2395.800049,2395.800049,2395.800049,0
30/04/1992,2413.97998,2413.97998,2413.97998,2413.97998,2413.97998,0
01/05/1992,2402.350098,2402.350098,2402.350098,2402.350098,2402.350098,0
04/05/1992,2425.830078,2425.830078,2425.830078,2425.830078,2425.830078,0
05/05/1992,2426.669922,2426.669922,2426.669922,2426.669922,2426.669922,0
06/05/1992,2427.310059,2427.310059,2427.310059,2427.310059,2427.310059,0
07/05/1992,2422.22998,2422.22998,2422.22998,2422.22998,2422.22998,0
08/05/1992,2435.449951,2435.449951,2435.449951,2435.449951,2435.449951,0
11/05/1992,2436.929932,2436.929932,2436.929932,2436.929932,2436.929932,0
12/05/1992,2426.139893,2426.139893,2426.139893,2426.139893,2426.139893,0
13/05/1992,2426.040039,2426.040039,2426.040039,2426.040039,2426.040039,0
14/05/1992,2407.850098,2407.850098,2407.850098,2407.850098,2407.850098,0
15/05/1992,2392.939941,2392.939941,2392.939941,2392.939941,2392.939941,0
18/05/1992,2406.47998,2406.47998,2406.47998,2406.47998,2406.47998,0
19/05/1992,2424.77002,2424.77002,2424.77002,2424.77002,2424.77002,0
20/05/1992,2420.75,2420.75,2420.75,2420.75,2420.75,0
21/05/1992,2405.209961,2405.209961,2405.209961,2405.209961,2405.209961,0
22/05/1992,2412.929932,2412.929932,2412.929932,2412.929932,2412.929932,0
26/05/1992,2398.76001,2398.76001,2398.76001,2398.76001,2398.76001,0
27/05/1992,2401.820068,2401.820068,2401.820068,2401.820068,2401.820068,0
28/05/1992,2423.919922,2423.919922,2423.919922,2423.919922,2423.919922,0
29/05/1992,2420.01001,2420.01001,2420.01001,2420.01001,2420.01001,0
01/06/1992,2430.899902,2430.899902,2430.899902,2430.899902,2430.899902,0
02/06/1992,2412.929932,2412.929932,2412.929932,2412.929932,2412.929932,0
03/06/1992,2417.679932,2417.679932,2417.679932,2417.679932,2417.679932,0
04/06/1992,2409.75,2409.75,2409.75,2409.75,2409.75,0
05/06/1992,2409.540039,2409.540039,2409.540039,2409.540039,2409.540039,0
08/06/1992,2407.73999,2407.73999,2407.73999,2407.73999,2407.73999,0
09/06/1992,2389.129883,2389.129883,2389.129883,2389.129883,2389.129883,0
10/06/1992,2372.320068,2372.320068,2372.320068,2372.320068,2372.320068,0
11/06/1992,2380.149902,2380.149902,2380.149902,2380.149902,2380.149902,0
12/06/1992,2384.47998,2384.47998,2384.47998,2384.47998,2384.47998,0
15/06/1992,2385.649902,2385.649902,2385.649902,2385.649902,2385.649902,0
16/06/1992,2376.129883,2376.129883,2376.129883,2376.129883,2376.129883,0
17/06/1992,2341.550049,2341.550049,2341.550049,2341.550049,2341.550049,0
18/06/1992,2332.669922,2332.669922,2332.669922,2332.669922,2332.669922,0
19/06/1992,2346.949951,2346.949951,2346.949951,2346.949951,2346.949951,0
22/06/1992,2342.719971,2342.719971,2342.719971,2342.719971,2342.719971,0
23/06/1992,2347.26001,2347.26001,2347.26001,2347.26001,2347.26001,0
24/06/1992,2345.360107,2345.360107,2345.360107,2345.360107,2345.360107,0
25/06/1992,2342.399902,2342.399902,2342.399902,2342.399902,2342.399902,0
26/06/1992,2343.97998,2343.97998,2343.97998,2343.97998,2343.97998,0
29/06/1992,2373.169922,2373.169922,2373.169922,2373.169922,2373.169922,0
30/06/1992,2372,2372,2372,2372,2372,0
01/07/1992,2397.590088,2397.590088,2397.590088,2397.590088,2397.590088,0
02/07/1992,2394,2394,2394,2394,2394,0
06/07/1992,2404.889893,2404.889893,2404.889893,2404.889893,2404.889893,0
07/07/1992,2380.679932,2380.679932,2380.679932,2380.679932,2380.679932,0
08/07/1992,2384.27002,2384.27002,2384.27002,2384.27002,2384.27002,0
09/07/1992,2406.050049,2406.050049,2406.050049,2406.050049,2406.050049,0
10/07/1992,2409.540039,2409.540039,2409.540039,2409.540039,2409.540039,0
13/07/1992,2411.22998,2411.22998,2411.22998,2411.22998,2411.22998,0
14/07/1992,2426.780029,2426.780029,2426.780029,2426.780029,2426.780029,0
15/07/1992,2423.5,2423.5,2423.5,2423.5,2423.5,0
16/07/1992,2426.570068,2426.570068,2426.570068,2426.570068,2426.570068,0
17/07/1992,2416.199951,2416.199951,2416.199951,2416.199951,2416.199951,0
20/07/1992,2405.629883,2405.629883,2405.629883,2405.629883,2405.629883,0
21/07/1992,2405.209961,2405.209961,2405.209961,2405.209961,2405.209961,0
22/07/1992,2391.040039,2391.040039,2391.040039,2391.040039,2391.040039,0
23/07/1992,2396.639893,2396.639893,2396.639893,2396.639893,2396.639893,0
24/07/1992,2394.73999,2394.73999,2394.73999,2394.73999,2394.73999,0
27/07/1992,2394.949951,2394.949951,2394.949951,2394.949951,2394.949951,0
28/07/1992,2427.090088,2427.090088,2427.090088,2427.090088,2427.090088,0
29/07/1992,2452.580078,2452.580078,2452.580078,2452.580078,2452.580078,0
30/07/1992,2462.52002,2462.52002,2462.52002,2462.52002,2462.52002,0
31/07/1992,2465.27002,2465.27002,2465.27002,2465.27002,2465.27002,0
03/08/1992,2470.659912,2470.659912,2470.659912,2470.659912,2470.659912,0
04/08/1992,2467.800049,2467.800049,2467.800049,2467.800049,2467.800049,0
05/08/1992,2456.169922,2456.169922,2456.169922,2456.169922,2456.169922,0
06/08/1992,2447.820068,2447.820068,2447.820068,2447.820068,2447.820068,0
07/08/1992,2440.310059,2440.310059,2440.310059,2440.310059,2440.310059,0
10/08/1992,2441.050049,2441.050049,2441.050049,2441.050049,2441.050049,0
11/08/1992,2438.409912,2438.409912,2438.409912,2438.409912,2438.409912,0
12/08/1992,2431.850098,2431.850098,2431.850098,2431.850098,2431.850098,0
13/08/1992,2431.429932,2431.429932,2431.429932,2431.429932,2431.429932,0
14/08/1992,2443.169922,2443.169922,2443.169922,2443.169922,2443.169922,0
17/08/1992,2448.879883,2448.879883,2448.879883,2448.879883,2448.879883,0
18/08/1992,2452.050049,2452.050049,2452.050049,2452.050049,2452.050049,0
19/08/1992,2436.290039,2436.290039,2436.290039,2436.290039,2436.290039,0
20/08/1992,2435.97998,2435.97998,2435.97998,2435.97998,2435.97998,0
21/08/1992,2417.26001,2417.26001,2417.26001,2417.26001,2417.26001,0
24/08/1992,2393.26001,2393.26001,2393.26001,2393.26001,2393.26001,0
25/08/1992,2394.629883,2394.629883,2394.629883,2394.629883,2394.629883,0
26/08/1992,2405.310059,2405.310059,2405.310059,2405.310059,2405.310059,0
27/08/1992,2407.959961,2407.959961,2407.959961,2407.959961,2407.959961,0
28/08/1992,2415.360107,2415.360107,2415.360107,2415.360107,2415.360107,0
31/08/1992,2411.129883,2411.129883,2411.129883,2411.129883,2411.129883,0
01/09/1992,2421.600098,2421.600098,2421.600098,2421.600098,2421.600098,0
02/09/1992,2432.060059,2432.060059,2432.060059,2432.060059,2432.060059,0
03/09/1992,2433.22998,2433.22998,2433.22998,2433.22998,2433.22998,0
04/09/1992,2429.310059,2429.310059,2429.310059,2429.310059,2429.310059,0
08/09/1992,2414.719971,2414.719971,2414.719971,2414.719971,2414.719971,0
09/09/1992,2422.439941,2422.439941,2422.439941,2422.439941,2422.439941,0
10/09/1992,2440.209961,2440.209961,2440.209961,2440.209961,2440.209961,0
11/09/1992,2440.419922,2440.419922,2440.419922,2440.419922,2440.419922,0
14/09/1992,2471.399902,2471.399902,2471.399902,2471.399902,2471.399902,0
15/09/1992,2442.949951,2442.949951,2442.949951,2442.949951,2442.949951,0
16/09/1992,2443.27002,2443.27002,2443.27002,2443.27002,2443.27002,0
17/09/1992,2442.209961,2442.209961,2442.209961,2442.209961,2442.209961,0
18/09/1992,2457.22998,2457.22998,2457.22998,2457.22998,2457.22998,0
21/09/1992,2451.939941,2451.939941,2451.939941,2451.939941,2451.939941,0
22/09/1992,2426.459961,2426.459961,2426.459961,2426.459961,2426.459961,0
23/09/1992,2425.830078,2425.830078,2425.830078,2425.830078,2425.830078,0
24/09/1992,2431.75,2431.75,2431.75,2431.75,2431.75,0
25/09/1992,2407.959961,2407.959961,2407.959961,2407.959961,2407.959961,0
28/09/1992,2418.209961,2418.209961,2418.209961,2418.209961,2418.209961,0
29/09/1992,2420.330078,2420.330078,2420.330078,2420.330078,2420.330078,0
30/09/1992,2426.25,2426.25,2426.25,2426.25,2426.25,0
01/10/1992,2418.530029,2418.530029,2418.530029,2418.530029,2418.530029,0
02/10/1992,2387.649902,2387.649902,2387.649902,2387.649902,2387.649902,0
05/10/1992,2370,2370,2370,2370,2370,0
06/10/1992,2369.469971,2369.469971,2369.469971,2369.469971,2369.469971,0
07/10/1992,2356.25,2356.25,2356.25,2356.25,2356.25,0
08/10/1992,2375.070068,2375.070068,2375.070068,2375.070068,2375.070068,0
09/10/1992,2348.530029,2348.530029,2348.530029,2348.530029,2348.530029,0
12/10/1992,2371.47998,2371.47998,2371.47998,2371.47998,2371.47998,0
13/10/1992,2382.370117,2382.370117,2382.370117,2382.370117,2382.370117,0
14/10/1992,2383.209961,2383.209961,2383.209961,2383.209961,2383.209961,0
15/10/1992,2384.800049,2384.800049,2384.800049,2384.800049,2384.800049,0
16/10/1992,2394.320068,2394.320068,2394.320068,2394.320068,2394.320068,0
19/10/1992,2413.350098,2413.350098,2413.350098,2413.350098,2413.350098,0
20/10/1992,2416.939941,2416.939941,2416.939941,2416.939941,2416.939941,0
21/10/1992,2417.149902,2417.149902,2417.149902,2417.149902,2417.149902,0
22/10/1992,2411.870117,2411.870117,2411.870117,2411.870117,2411.870117,0
23/10/1992,2409.01001,2409.01001,2409.01001,2409.01001,2409.01001,0
26/10/1992,2429.629883,2429.629883,2429.629883,2429.629883,2429.629883,0
27/10/1992,2432.060059,2432.060059,2432.060059,2432.060059,2432.060059,0
28/10/1992,2441.580078,2441.580078,2441.580078,2441.580078,2441.580078,0
29/10/1992,2446.969971,2446.969971,2446.969971,2446.969971,2446.969971,0
30/10/1992,2437.98999,2437.98999,2437.98999,2437.98999,2437.98999,0
02/11/1992,2458.179932,2458.179932,2458.179932,2458.179932,2458.179932,0
03/11/1992,2445.070068,2445.070068,2445.070068,2445.070068,2445.070068,0
04/11/1992,2429.73999,2429.73999,2429.73999,2429.73999,2429.73999,0
05/11/1992,2435.870117,2435.870117,2435.870117,2435.870117,2435.870117,0
06/11/1992,2432.909912,2432.909912,2432.909912,2432.909912,2432.909912,0
09/11/1992,2438.620117,2438.620117,2438.620117,2438.620117,2438.620117,0
10/11/1992,2438.939941,2438.939941,2438.939941,2438.939941,2438.939941,0
11/11/1992,2459.23999,2459.23999,2459.23999,2459.23999,2459.23999,0
12/11/1992,2461.879883,2461.879883,2461.879883,2461.879883,2461.879883,0
13/11/1992,2459.870117,2459.870117,2459.870117,2459.870117,2459.870117,0
16/11/1992,2450.780029,2450.780029,2450.780029,2450.780029,2450.780029,0
17/11/1992,2443.47998,2443.47998,2443.47998,2443.47998,2443.47998,0
18/11/1992,2462.300049,2462.300049,2462.300049,2462.300049,2462.300049,0
19/11/1992,2466.320068,2466.320068,2466.320068,2466.320068,2466.320068,0
20/11/1992,2482.5,2482.5,2482.5,2482.5,2482.5,0
23/11/1992,2475.419922,2475.419922,2475.419922,2475.419922,2475.419922,0
24/11/1992,2487.679932,2487.679932,2487.679932,2487.679932,2487.679932,0
25/11/1992,2496.780029,2496.780029,2496.780029,2496.780029,2496.780029,0
27/11/1992,2503.01001,2503.01001,2503.01001,2503.01001,2503.01001,0
30/11/1992,2510.72998,2510.72998,2510.72998,2510.72998,2510.72998,0
01/12/1992,2508.090088,2508.090088,2508.090088,2508.090088,2508.090088,0
02/12/1992,2503.219971,2503.219971,2503.219971,2503.219971,2503.219971,0
03/12/1992,2503.439941,2503.439941,2503.439941,2503.439941,2503.439941,0
04/12/1992,2514.120117,2514.120117,2514.120117,2514.120117,2514.120117,0
07/12/1992,2530.929932,2530.929932,2530.929932,2530.929932,2530.929932,0
08/12/1992,2540.22998,2540.22998,2540.22998,2540.22998,2540.22998,0
09/12/1992,2531.77002,2531.77002,2531.77002,2531.77002,2531.77002,0
10/12/1992,2526.800049,2526.800049,2526.800049,2526.800049,2526.800049,0
11/12/1992,2523.209961,2523.209961,2523.209961,2523.209961,2523.209961,0
14/12/1992,2518.23999,2518.23999,2518.23999,2518.23999,2518.23999,0
15/12/1992,2516.76001,2516.76001,2516.76001,2516.76001,2516.76001,0
16/12/1992,2508.719971,2508.719971,2508.719971,2508.719971,2508.719971,0
17/12/1992,2528.389893,2528.389893,2528.389893,2528.389893,2528.389893,0
18/12/1992,2559.689941,2559.689941,2559.689941,2559.689941,2559.689941,0
21/12/1992,2555.879883,2555.879883,2555.879883,2555.879883,2555.879883,0
22/12/1992,2555.459961,2555.459961,2555.459961,2555.459961,2555.459961,0
23/12/1992,2548.27002,2548.27002,2548.27002,2548.27002,2548.27002,0
24/12/1992,2550.699951,2550.699951,2550.699951,2550.699951,2550.699951,0
28/12/1992,2548.370117,2548.370117,2548.370117,2548.370117,2548.370117,0
29/12/1992,2544.669922,2544.669922,2544.669922,2544.669922,2544.669922,0
30/12/1992,2549.959961,2549.959961,2549.959961,2549.959961,2549.959961,0
31/12/1992,2539.919922,2539.919922,2539.919922,2539.919922,2539.919922,0
04/01/1993,2536.429932,2536.429932,2536.429932,2536.429932,2536.429932,0
05/01/1993,2529.77002,2529.77002,2529.77002,2529.77002,2529.77002,0
06/01/1993,2528.709961,2528.709961,2528.709961,2528.709961,2528.709961,0
07/01/1993,2508.719971,2508.719971,2508.719971,2508.719971,2508.719971,0
08/01/1993,2497.620117,2497.620117,2497.620117,2497.620117,2497.620117,0
11/01/1993,2506.929932,2506.929932,2506.929932,2506.929932,2506.929932,0
12/01/1993,2508.090088,2508.090088,2508.090088,2508.090088,2508.090088,0
13/01/1993,2517.820068,2517.820068,2517.820068,2517.820068,2517.820068,0
14/01/1993,2533.469971,2533.469971,2533.469971,2533.469971,2533.469971,0
15/01/1993,2542.669922,2542.669922,2542.669922,2542.669922,2542.669922,0
18/01/1993,2541.179932,2541.179932,2541.179932,2541.179932,2541.179932,0
19/01/1993,2534.100098,2534.100098,2534.100098,2534.100098,2534.100098,0
20/01/1993,2525.959961,2525.959961,2525.959961,2525.959961,2525.959961,0
21/01/1993,2535.790039,2535.790039,2535.790039,2535.790039,2535.790039,0
22/01/1993,2542.030029,2542.030029,2542.030029,2542.030029,2542.030029,0
25/01/1993,2563.810059,2563.810059,2563.810059,2563.810059,2563.810059,0
26/01/1993,2564.449951,2564.449951,2564.449951,2564.449951,2564.449951,0
27/01/1993,2553.030029,2553.030029,2553.030029,2553.030029,2553.030029,0
28/01/1993,2555.669922,2555.669922,2555.669922,2555.669922,2555.669922,0
29/01/1993,2558,2558,2558,2558,2558,0
01/02/1993,2577.97998,2577.97998,2577.97998,2577.97998,2577.97998,0
